buildingtype,primarypropertytype,zipcode,councildistrictcode,neighborhood,latitude,longitude,largestpropertyusetype,energystarscore,siteeuikbtu_sf,siteenergyusekbtu,defaultdata,compliancestatus,totalghgemissions,flag_seattle_outlier,numberofbuildings_log,largestpropertyusetypegfa_log,naturalgaskbtu_log,electricitykbtu_log,propertygfatotal_log,thirdlargestpropertyusetypegfa_log,numberoffloors_log,secondlargestpropertyusetypegfa_log,construction_era,energystar_missing,uses_steam,has_parking,building_age,gfa_per_floor,elec_ratio,steam_ratio,primary_usage_dominance,is_multipurpose,is_high_performer,is_low_performer,age_x_size,multipurpose_x_size
NonResidential,Warehouse,98104,2,DOWNTOWN,47.59774,-122.31936,Non-Refrigerated Warehouse,65.0,18.20000076,415364.5938,False,Compliant,14.37,0,0.6931471805599453,9.817439347910675,12.42366883866523,12.02425096377787,10.081801087932543,0.0,0.6931471805599453,8.412054873292933,Historic,0,0,0,86,23903.0,0.40145212781494427,0.0,0.7676860645107308,1,0,0,2.055658,0.23903
NonResidential,Self-Storage Facility,98115,4,NORTHEAST,47.67923,-122.31715,Self-Storage Facility,73.0,24.89999962,561473.875,False,Compliant,23.52,0,0.6931471805599453,10.022292288301378,12.959529104073265,11.824885429881533,10.022292288301378,0.0,1.3862943611198906,0.0,Historic,1,0,0,69,7507.333333333333,0.2433042855288681,0.0,1.0,0,0,0,1.554018,0.0
NonResidential,Self-Storage Facility,98115,4,NORTHEAST,47.67905,-122.31697,Self-Storage Facility,73.0,23.20000076,905750.375,False,Compliant,23.84,0,0.6931471805599453,10.57029075775647,12.847500125014683,13.172892980253716,10.57029075775647,0.0,1.6094379124341003,0.0,Early_Code,1,0,0,20,9739.75,0.5806379047869563,0.0,1.0,0,0,0,0.77918,0.0
NonResidential,Warehouse,98144,3,GREATER DUWAMISH,47.5867,-122.30519,Non-Refrigerated Warehouse,60.0,46.90000153,1218112.0,False,Compliant,8.49,0,0.6931471805599453,9.557540571952371,0.0,14.012813497989692,10.164158075741058,8.026496938945412,1.0986122886681096,9.076351731972865,Historic,1,0,0,88,12977.5,1.0,0.0,0.5451743402041995,1,0,0,2.28404,0.25955
Campus,K-12 School,98104,3,EAST,47.60776,-122.32481,K-12 School,75.0,47.20000076,2177064.75,False,Compliant,78.19,0,0.6931471805599453,10.738589920723442,13.182965410730352,13.90857640295047,10.738589920723442,0.0,1.6094379124341003,0.0,Historic,0,1,0,93,11525.0,0.5041342936630617,0.2518504272782883,1.0,0,0,0,4.2873,0.0
NonResidential,Worship Facility,98133,5,NORTHWEST,47.70901,-122.35498,Worship Facility,96.0,27.79999924,608755.375,False,Compliant,28.78,0,0.6931471805599453,9.995929987925688,13.183923091297627,11.333992465959382,9.995929987925688,0.0,1.0986122886681096,0.0,Mid_Century,0,0,0,65,10968.0,0.1265040164943102,0.0,1.0,0,1,0,1.42584,0.0
NonResidential,Other,98125,5,NORTH,47.7162,-122.2956,"Personal Services (Health/Beauty, Dry Cleaning, etc)",72.0,96.09999847,2442220.0,False,Compliant,41.96,0,0.6931471805599453,10.142780005589708,13.199998265528645,14.458341861045938,10.142780005589708,0.0,0.6931471805599453,0.0,Mid_Century,1,0,0,56,25406.0,0.7787410634586565,0.0,1.0,0,0,0,1.422736,0.0
NonResidential,Small- and Mid-Sized Office,98118,2,SOUTHEAST,47.56029,-122.2858,Office,55.0,41.09999847,904236.0,False,Compliant,6.3,0,0.6931471805599453,9.999479318189854,0.0,13.714846773155845,10.054103420843255,0.0,1.0986122886681096,0.0,Mid_Century,0,0,0,49,11625.0,1.0,0.0,0.9468387096774193,0,0,0,1.13925,0.0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.55966,-122.33146,Non-Refrigerated Warehouse,32.0,93.19999695,2794837.0,False,Compliant,120.72,0,0.6931471805599453,10.308985993422082,14.6012752053196,13.305942476493751,10.308985993422082,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,56,30000.0,0.2149513549448501,0.0,1.0,0,0,1,1.68,0.0
Nonresidential COS,Warehouse,98108,2,GREATER DUWAMISH,47.56522,-122.32205,Non-Refrigerated Warehouse,60.0,42.70000076,1791697.75,False,Compliant,49.53,0,0.6931471805599453,9.957549510634658,13.595808577644862,13.804390963789102,10.71523965313516,8.81818627792769,0.6931471805599453,9.552155453007892,Mid_Century,1,0,0,54,45036.0,0.5519574939467329,0.0,0.46873612221334043,1,0,0,2.431944,0.45036
SPS-District K-12,K-12 School,98116,1,SOUTHWEST,47.57269,-122.39673,K-12 School,87.0,38.29999924,1968907.25,True,Error - Correct Default Data,64.79,0,0.6931471805599453,10.847607436328959,13.917016956043412,13.667094072839806,10.847607436328959,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,54,51410.0,0.4378423615434399,0.0,1.0,0,1,0,2.77614,0.0
NonResidential,Mixed Use Property,98101,7,DOWNTOWN,47.61376,-122.33445,Multifamily Housing,65.0,43.0,26416770.0,False,Compliant,449.59,0,0.6931471805599453,12.649225240718957,15.565195512484944,16.843902597497134,13.887415319115817,10.908707421026582,3.6250520835977693,12.577455727980961,Modern,0,0,1,7,27552.615384615383,0.7822295458528806,0.0,0.28990779413188006,1,0,0,7.521864,10.74552
NonResidential,University,98119,7,MAGNOLIA / QUEEN ANNE,47.65019,-122.36173,College/University,73.0,159.0,16378152.0,False,Compliant,588.25,0,0.6931471805599453,11.523232167958868,16.145208357148633,15.624342951845742,11.717334618228188,0.0,1.0986122886681096,7.601402334583733,Mid_Century,1,0,0,57,61339.5,0.3726498569557786,0.0,0.8235720865021723,1,0,0,6.992703,1.22679
Campus,University,98119,7,MAGNOLIA / QUEEN ANNE,47.65019,-122.36173,College/University,73.0,169.6999969,90609640.0,False,Compliant,3768.66,0,1.791759469228055,13.18782709541525,16.8162532959869,16.934305151641432,13.19375523568666,0.0,1.0986122886681096,0.0,Historic,1,0,0,71,268500.0,0.249632345962306,0.0,0.9940893854748604,0,0,0,38.127,0.0
NonResidential,Small- and Mid-Sized Office,98125,5,NORTH,47.70868,-122.30089,Office,78.0,44.59999847,1027230.875,False,Compliant,14.64,0,0.6931471805599453,10.04424899524437,11.995277537396827,13.670767982804211,10.04424899524437,0.0,1.6094379124341003,0.0,Mid_Century,0,0,0,36,5755.5,0.8423072369198404,0.0,1.0,0,0,0,0.828792,0.0
NonResidential,Refrigerated Warehouse,98134,2,GREATER DUWAMISH,47.56173,-122.32885,Refrigerated Warehouse,75.0,90.80000305,2470642.0,False,Compliant,17.22,0,0.6931471805599453,9.99884318585288,0.0,14.719988998612417,10.213322429629041,7.824445930877619,0.6931471805599453,7.901377353792616,Mid_Century,1,0,0,49,27263.0,1.0,0.0,0.8069544804313539,1,0,0,1.335887,0.27263
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.56318,-122.32889,Non-Refrigerated Warehouse,12.0,92.80000305,3064039.5,False,Compliant,125.59,0,0.6931471805599453,10.404293143019792,14.63045404356437,13.59858886071072,10.359962581552038,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,54,31569.0,0.2627224616392837,0.0,1.0,0,0,1,1.704726,0.0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.56362,-122.32876,Non-Refrigerated Warehouse,57.0,7.900000095,177812.7969,False,Compliant,1.24,0,0.6931471805599453,10.021714933900778,0.0,12.088493339119578,10.021714933900778,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,60,22509.0,1.0,0.0,1.0,0,0,0,1.35054,0.0
NonResidential,Warehouse,98134,2,GREATER DUWAMISH,47.56424,-122.32902,Non-Refrigerated Warehouse,75.0,26.79999924,1073156.375,False,Compliant,36.82,0,0.6931471805599453,10.347692488960224,13.362725828907793,12.988381597656465,10.59625966276599,0.0,0.6931471805599453,9.082620630373812,Mid_Century,0,0,0,60,39984.0,0.4074914059006545,0.0,0.7799119647859144,1,0,0,2.39904,0.39984
SPS-District K-12,K-12 School,98102,3,EAST,47.62442,-122.31838,K-12 School,92.0,34.70000076,2556131.0,True,Error - Correct Default Data,94.85,0,0.6931471805599453,11.208707423878348,14.32810481677283,13.695054452838885,11.208707423878348,0.0,1.0986122886681096,0.0,Historic,0,0,0,91,36884.5,0.3468190793038385,0.0,1.0,0,1,0,6.712979,0.0
NonResidential,Worship Facility,98102,3,EAST,47.62322037,-122.320017,Worship Facility,91.0,27.20000076,719905.1875,False,Compliant,27.93,0,0.6931471805599453,10.18267111473301,13.115401197577668,12.316611729228429,10.18267111473301,0.0,0.6931471805599453,0.0,Historic,0,0,0,110,26440.0,0.31028391499123625,0.0,1.0,0,1,0,2.9084,0.0
SPS-District K-12,K-12 School,98115,4,NORTHEAST,47.68503,-122.28267,K-12 School,83.0,31.70000076,1436773.875,True,Error - Correct Default Data,24.63,0,0.6931471805599453,10.722628413411364,12.66555550000054,13.92895084418652,10.682330661929695,0.0,0.6931471805599453,0.0,Mid_Century,0,0,0,55,43578.0,0.7796105006433249,0.0,1.0,0,1,0,2.39679,0.0
NonResidential,Self-Storage Facility,98144,3,GREATER DUWAMISH,47.59291,-122.31042,Self-Storage Facility,73.0,39.70000076,1143826.625,False,Compliant,29.44,0,0.6931471805599453,10.268165387743457,13.050156059401077,13.427874071260515,10.268165387743457,0.0,1.0986122886681096,0.0,Mid_Century,1,0,0,60,14400.0,0.5933224364313079,0.0,1.0,0,0,0,1.728,0.0
NonResidential,K-12 School,98122,3,CENTRAL,47.61791,-122.28594,K-12 School,92.0,37.40000153,1162561.125,False,Compliant,28.64,0,1.6094379124341003,10.344995251991222,13.0059531490167,13.483539376379538,10.25769445336048,0.0,1.0986122886681096,0.0,Modern,0,0,0,7,14250.0,0.6171778709700103,0.0,1.0,0,1,0,0.1995,0.0
NonResidential,Restaurant,98109,3,LAKE UNION,47.62902,-122.33173,Restaurant,73.0,140.1999969,3717064.0,False,Compliant,97.27,0,0.6931471805599453,9.517310233335248,14.251514570381271,14.590491610335855,10.185654444299798,0.0,1.0986122886681096,9.467150780760877,Mid_Century,1,0,0,38,13259.5,0.58394205749484,0.0,0.5125381801727064,1,0,0,1.007722,0.26519
NonResidential,Mixed Use Property,98109,3,LAKE UNION,47.62774,-122.33384,Restaurant,65.5,359.7000122,15480681.0,False,Compliant,515.71,0,0.6931471805599453,10.059379572493102,15.994609294744684,15.708975621755968,10.45276436267637,9.642317574624458,1.0986122886681096,9.886341393701157,Early_Code,1,0,1,28,17319.5,0.4290731137732248,0.0,0.6747596639625856,1,0,0,0.969892,0.34639
NonResidential,Other,98109,7,MAGNOLIA / QUEEN ANNE,47.62643,-122.33946,Other - Entertainment/Public Assembly,72.0,134.5,3537841.5,False,Compliant,116.94,0,0.6931471805599453,10.177362240256695,14.508617237704073,14.245944013002326,10.177362240256695,0.0,1.0986122886681096,0.0,Historic,1,0,0,95,13150.0,0.434706585922518,0.0,1.0,0,0,0,2.4985,0.0
NonResidential,Restaurant,98109,7,LAKE UNION,47.63734,-122.33988,Restaurant,73.0,193.3000031,6584966.5,False,Compliant,226.81,0,0.0,10.436260560784943,15.181801171564668,14.795409878723001,10.436260560784943,0.0,1.0986122886681096,0.0,Mid_Century,1,0,0,54,17036.0,0.4045862647896538,0.0,1.0,0,0,0,1.839888,0.0
NonResidential,Small- and Mid-Sized Office,98109,7,LAKE UNION,47.63614,-122.33982,Office,77.0,38.40000153,840549.375,False,Compliant,5.86,0,0.6931471805599453,9.994972242658307,0.0,13.641811718461204,10.058609189403429,0.0,1.3862943611198906,0.0,Historic,0,0,0,67,7785.0,0.99999955386321,0.0,0.9383429672447013,0,0,0,1.564785,0.0
NonResidential,Small- and Mid-Sized Office,98109,7,MAGNOLIA / QUEEN ANNE,47.63575,-122.33895,Office,30.0,116.4000015,3542708.5,False,Compliant,101.21,0,0.6931471805599453,10.283839959829217,14.32137288492532,14.44906430360178,10.336600252573104,0.0,1.6094379124341003,7.074116816197362,Mid_Century,0,0,0,51,7710.0,0.5318794927666219,0.0,0.9486057068741893,0,0,1,1.57284,0.0
NonResidential,Other,98115,4,NORTHEAST,47.67642,-122.3035,Other,72.0,19.29999924,392683.6875,False,Compliant,10.99,0,0.6931471805599453,9.920000460910341,12.093788214799524,12.273394788794329,9.920000460910341,0.0,0.6931471805599453,0.0,Historic,1,0,0,70,20332.0,0.5447819881746425,0.0,1.0,0,0,0,1.42324,0.0
NonResidential,Worship Facility,98122,3,CENTRAL,47.61118,-122.288,Worship Facility,100.0,14.5,317794.4063,False,Compliant,13.09,0,0.6931471805599453,9.992001966066868,12.37048053981008,11.333992465959382,9.992001966066868,0.0,0.6931471805599453,0.0,Historic,0,0,0,116,21850.0,0.2582046706087665,0.0,1.0,0,1,0,2.5346,0.0
NonResidential,Mixed Use Property,98105,4,NORTHEAST,47.66827,-122.29978,Multifamily Housing,65.5,55.0,1391714.25,False,Compliant,34.62,0,0.6931471805599453,9.441531454869693,13.199431820180102,13.65494031677481,10.382296054868503,8.79133399330135,1.6094379124341003,8.851663425366777,Early_Code,1,0,1,19,8070.5,0.6119481782988139,0.0,0.3903103896908494,1,0,0,0.613358,0.32282
NonResidential,Large Office,98104,7,DOWNTOWN,47.60449,-122.33803,Office,86.0,40.79999924,9512829.0,False,Compliant,66.32,0,0.6931471805599453,11.997959322297518,0.0,16.06815176150375,12.63641896632877,10.908707421026582,2.639057329615259,11.327378712820579,Early_Code,1,0,1,33,23658.23076923077,0.9999997897576,0.0,0.528103733616858,1,1,0,10.149381,3.07557
NonResidential,Self-Storage Facility,98109,7,MAGNOLIA / QUEEN ANNE,47.64633,-122.3508,Self-Storage Facility,73.0,15.19999981,430308.9063,False,Compliant,11.85,0,0.6931471805599453,10.250970378105945,12.16435962916783,12.382049114764287,10.250970378105945,0.0,1.0986122886681096,0.0,Historic,1,0,0,98,14154.5,0.5542088404596891,0.0,1.0,0,0,0,2.774282,0.0
NonResidential,Hotel,98104,7,DOWNTOWN,47.60154,-122.3352,Hotel,77.0,61.5,2799595.0,False,Compliant,122.0,0,0.6931471805599453,10.725489582719506,13.578398651839292,13.882752297113566,10.725489582719506,0.0,1.6094379124341003,0.0,Historic,0,1,0,102,11375.0,0.38203847342204855,0.33616994154511637,1.0,0,0,0,4.641,0.0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60106,-122.33458,Office,73.0,65.0,2058532.875,False,Compliant,14.35,0,0.6931471805599453,10.283942497640124,0.0,14.537504636936918,10.555213600795284,0.0,1.791759469228055,7.787382026484701,Historic,1,0,0,116,7675.2,1.0,0.0,0.7624035855743173,1,0,0,4.451616,0.38376
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60149,-122.33458,Office,73.0,50.29999924,1544501.75,False,Compliant,46.53,0,0.6931471805599453,10.090838109351523,13.560729269920955,13.553389663879809,10.664410197176586,0.0,1.6094379124341003,8.792397742356906,Historic,1,0,0,116,10701.0,0.4981651849860319,0.0,0.5634987384356602,1,0,0,4.965264,0.42804
NonResidential,Mixed Use Property,98104,7,DOWNTOWN,47.6005,-122.33514,Residence Hall/Dormitory,65.5,138.0,6983736.0,False,Compliant,223.36,0,0.0,10.225607282932941,15.146771745320848,14.978011781834688,10.961295207644392,8.853808274977197,1.791759469228055,9.680406499268875,Modern,1,0,0,11,11520.0,0.45790977780374287,0.0,0.4791666666666667,1,0,0,0.6336,0.576
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60023,-122.33459,Office,73.0,38.70000076,1287497.375,False,Compliant,18.76,0,0.6931471805599453,10.190169124654325,12.26431796847036,13.888299946883377,10.413342705547674,7.774015077250727,1.6094379124341003,7.944846711001996,Historic,1,0,0,116,8325.0,0.8353438390505457,0.0,0.7999699699699699,1,0,0,3.8628,0.333
NonResidential,Hotel,98104,7,DOWNTOWN,47.60035,-122.33379,Hotel,99.0,19.79999924,503744.6875,False,Non-Compliant,3.51,1,0.6931471805599453,10.144510313937575,0.0,13.129827451764854,10.144510313937575,0.0,1.3862943611198906,0.0,Historic,0,0,0,116,8483.333333333334,1.0,0.0,1.0,0,1,0,2.9522,0.0
NonResidential,Other,98104,7,DOWNTOWN,47.59976,-122.33514,Other,72.0,8.5,188745.7031,False,Compliant,7.05,0,0.6931471805599453,10.007892611890918,11.730405006019996,11.333992465959382,10.007892611890918,0.0,1.3862943611198906,0.0,Historic,1,0,0,116,7400.0,0.34148062149977493,0.0,1.0,0,0,0,2.5752,0.0
NonResidential,Warehouse,98109,7,MAGNOLIA / QUEEN ANNE,47.64306,-122.34219,Non-Refrigerated Warehouse,60.0,130.3999939,3768900.5,False,Compliant,50.05,0,0.6931471805599453,9.890908770329268,13.152345391050165,14.995298450797822,10.292111643448266,0.0,1.0986122886681096,9.121399862679535,Mid_Century,1,0,0,48,14749.0,0.8632976646637395,0.0,0.6695030171537053,1,0,0,1.415904,0.29498
NonResidential,Warehouse,98103,4,LAKE UNION,47.64793,-122.34358,Non-Refrigerated Warehouse,27.0,20.20000076,466672.6875,False,Compliant,3.25,0,0.6931471805599453,10.045464431431677,0.0,13.053386220079624,10.045464431431677,0.0,0.6931471805599453,0.0,Historic,0,0,0,78,23050.0,1.0,0.0,1.0,0,0,1,1.7979,0.0
NonResidential,Small- and Mid-Sized Office,98103,4,LAKE UNION,47.64747,-122.34086,Office,45.0,72.19999695,3168131.0,False,Compliant,22.09,0,0.6931471805599453,10.680171330023866,0.0,14.968652697715088,10.786242183190828,0.0,1.6094379124341003,0.0,Modern,0,0,0,8,12087.5,1.0,0.0,0.899358841778697,0,0,1,0.3868,0.0
NonResidential,Retail Store,98105,4,NORTHEAST,47.66097,-122.3192,Retail Store,82.0,34.40000153,1582655.875,False,Compliant,20.66,0,0.6931471805599453,10.736418414365374,12.248092322542332,14.133291335427554,10.737700173374677,0.0,0.6931471805599453,0.0,Historic,0,0,0,86,46059.0,0.8682076891794307,0.0,0.9987190342821164,0,1,0,3.961074,0.0
NonResidential,Medical Office,98115,4,NORTHEAST,47.67437,-122.3181,Medical Office,72.0,34.59999847,817409.625,False,Compliant,6.53,0,0.6931471805599453,10.068832485122966,9.798682438170001,13.591619227132638,10.068832485122966,0.0,1.0986122886681096,0.0,Mid_Century,0,0,0,46,11797.5,0.9779686653432788,0.0,1.0,0,0,0,1.08537,0.0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.59938,-122.33328,Office,96.0,30.10000038,847097.8125,False,Compliant,34.08,0,0.6931471805599453,10.245053934794061,11.433687433457974,12.933867599273263,10.245053934794061,0.0,1.3862943611198906,0.0,Historic,0,1,0,116,9380.666666666666,0.48884673515787175,0.40209712358335237,1.0,0,1,0,3.264472,0.0
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.59954,-122.33327,Office,73.0,107.5,2615973.5,False,Compliant,124.59,0,0.6931471805599453,9.418573310554638,14.249253389182734,13.257245607237305,10.266775581745106,8.699681400989514,1.3862943611198906,8.703008637464448,Historic,1,1,0,116,9586.666666666666,0.21873310260979326,0.191421209924336,0.4281641168289291,1,0,0,3.33616,0.2876
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.59979,-122.33318,Office,99.0,18.39999962,713326.875,False,Compliant,13.69,0,0.6931471805599453,10.37355367982882,12.149428217224086,13.169901329311708,10.572111481163375,0.0,1.6094379124341003,8.807771066980044,Historic,0,0,0,114,9757.5,0.7350655335956605,0.0,0.8199077632590315,1,1,0,4.44942,0.3903
NonResidential,Small- and Mid-Sized Office,98104,7,DOWNTOWN,47.60071,-122.33377,Office,58.0,45.5,2092696.0,False,Compliant,63.81,0,0.0,10.071541137532378,13.807290868686687,14.283998038437103,10.76248809718272,0.0,1.3862943611198906,10.015788924623273,Historic,0,0,0,107,15738.333333333334,0.7634051959768643,0.0,0.5010907550566557,1,0,0,5.052005,0.47215
Nonresidential COS,Other,98122,3,EAST,47.61492,-122.31728,Other,72.0,115.8000031,4199443.0,False,Compliant,69.53,0,0.6931471805599453,10.499049467245019,13.679002167045772,15.017595381174944,11.02810866038529,0.0,1.0986122886681096,10.049966018914851,Historic,1,0,1,90,30790.0,0.7922586400148781,0.0,0.5891523221825268,1,0,0,5.5422,0.6158
NonResidential,Small- and Mid-Sized Office,98122,3,EAST,47.61459,-122.31724,Office,73.0,41.90000153,1288669.5,False,Compliant,25.53,0,0.6931471805599453,10.29960914564114,12.789923798677174,13.743031258802372,10.332701738815134,0.0,1.3862943611198906,6.90875477931522,Historic,1,0,0,99,10240.0,0.7217397478562192,0.0,0.9674479166666666,0,0,0,3.04128,0.0
NonResidential,Mixed Use Property,98122,3,EAST,47.61428,-122.31726,Retail Store,65.5,19.29999924,412562.4063,False,Compliant,2.88,0,0.6931471805599453,9.18512512283512,0.0,12.930144200367977,9.935034668034257,7.804251383528112,1.0986122886681096,9.128370809108931,Historic,1,0,0,100,10320.0,0.9999990151792947,0.0,0.47238372093023256,1,0,0,2.064,0.2064
NonResidential,Mixed Use Property,98122,3,EAST,47.61421,-122.3193,Retail Store,65.5,42.40000153,1333289.625,False,Compliant,9.29,0,0.6931471805599453,9.614738244123924,0.0,14.103160879912013,10.460671815280136,8.67214355141406,1.0986122886681096,9.272281773516365,Historic,1,0,0,104,17457.0,1.0,0.0,0.4291401729965057,1,0,0,3.631056,0.34914
NonResidential,Small- and Mid-Sized Office,98122,3,EAST,47.61508,-122.31845,Office,73.0,56.59999847,964923.8125,False,Compliant,17.79,0,0.6931471805599453,9.232982102457008,12.387068323735456,13.494263428940123,9.947408739594056,8.131824785007195,1.3862943611198906,8.141481041457421,Historic,1,0,0,110,6965.666666666667,0.7516064901756169,0.0,0.48944824615973587,1,0,0,2.29867,0.20897
NonResidential,Retail Store,98122,3,EAST,47.61478,-122.31847,Retail Store,100.0,9.100000381,336745.4063,False,Compliant,2.35,0,0.6931471805599453,10.517077324312647,0.0,12.727084215954106,10.517077324312647,0.0,1.0986122886681096,0.0,Historic,0,0,0,100,18470.0,0.9999987934505048,0.0,1.0,0,1,0,3.694,0.0
NonResidential,Small- and Mid-Sized Office,98122,3,EAST,47.61435,-122.31859,Office,73.0,50.5,1153690.125,False,Compliant,20.76,0,0.6931471805599453,10.037450102199095,12.52719916520131,13.685351757466295,10.037450102199095,0.0,1.3862943611198906,0.0,Historic,1,0,0,103,7622.0,0.7609972391850022,0.0,1.0,0,0,0,2.355198,0.0
NonResidential,Retail Store,98122,3,EAST,47.61466,-122.31984,Retail Store,78.0,38.40000153,1264626.875,False,Compliant,18.19,0,0.6931471805599453,10.379908049577942,12.222270745098946,13.87506448914895,10.316953898529778,0.0,0.6931471805599453,6.5722825426940075,Historic,0,0,0,96,30240.0,0.8392688950248666,0.0,1.0,0,0,0,2.90304,0.0
